"Posição","Nome","Localidade","2005","2009","Unidade","Multiplicador"
"1.6.2.1.2","Privado","Acre",,"38","estabelecimentos",1
"1.6.2.1.2","Privado","Amazonas",,"87","estabelecimentos",1
"1.6.2.1.2","Privado","Roraima",,"24","estabelecimentos",1
"1.6.2.1.2","Privado","Pará",,"270","estabelecimentos",1
"1.6.2.1.2","Privado","Amapá",,"17","estabelecimentos",1
"1.6.2.1.2","Privado","Tocantins",,"123","estabelecimentos",1
"1.6.2.1.2","Privado","Maranhão",,"189","estabelecimentos",1
"1.6.2.1.2","Privado","Piauí",,"228","estabelecimentos",1
"1.6.2.1.2","Privado","Ceará",,"389","estabelecimentos",1
"1.6.2.1.2","Privado","Rio Grande do Norte",,"249","estabelecimentos",1
"1.6.2.1.2","Privado","Paraíba",,"413","estabelecimentos",1
"1.6.2.1.2","Privado","Pernambuco",,"603","estabelecimentos",1
"1.6.2.1.2","Privado","Alagoas",,"115","estabelecimentos",1
"1.6.2.1.2","Privado","Sergipe",,"95","estabelecimentos",1
"1.6.2.1.2","Privado","Bahia",,"1015","estabelecimentos",1
"1.6.2.1.2","Privado","Minas Gerais",,"2656","estabelecimentos",1
"1.6.2.1.2","Privado","Espírito Santo",,"542","estabelecimentos",1
"1.6.2.1.2","Privado","Rio de Janeiro",,"1581","estabelecimentos",1
"1.6.2.1.2","Privado","São Paulo",,"3026","estabelecimentos",1
"1.6.2.1.2","Privado","Paraná",,"1285","estabelecimentos",1
"1.6.2.1.2","Privado","Santa Catarina",,"1125","estabelecimentos",1
"1.6.2.1.2","Privado","Rio Grande do Sul",,"1685","estabelecimentos",1
"1.6.2.1.2","Privado","Mato Grosso do Sul",,"299","estabelecimentos",1
"1.6.2.1.2","Privado","Mato Grosso",,"339","estabelecimentos",1
"1.6.2.1.2","Privado","Goiás",,"674","estabelecimentos",1
"1.6.2.1.2","Privado","Distrito Federal",,"283","estabelecimentos",1
"1.6.2.1.2.1","SUS","Rondônia",,"55","estabelecimentos",1
"1.6.2.1.2.1","SUS","Acre",,"2","estabelecimentos",1
"1.6.2.1.2.1","SUS","Amazonas",,"41","estabelecimentos",1
"1.6.2.1.2.1","SUS","Roraima",,"8","estabelecimentos",1
"1.6.2.1.2.1","SUS","Pará",,"103","estabelecimentos",1
"1.6.2.1.2.1","SUS","Amapá",,"2","estabelecimentos",1
"1.6.2.1.2.1","SUS","Tocantins",,"61","estabelecimentos",1
"1.6.2.1.2.1","SUS","Maranhão",,"84","estabelecimentos",1
"1.6.2.1.2.1","SUS","Piauí",,"148","estabelecimentos",1
"1.6.2.1.2.1","SUS","Ceará",,"137","estabelecimentos",1
"1.6.2.1.2.1","SUS","Rio Grande do Norte",,"93","estabelecimentos",1
"1.6.2.1.2.1","SUS","Paraíba",,"82","estabelecimentos",1
"1.6.2.1.2.1","SUS","Pernambuco",,"169","estabelecimentos",1
"1.6.2.1.2.1","SUS","Alagoas",,"68","estabelecimentos",1
"1.6.2.1.2.1","SUS","Sergipe",,"67","estabelecimentos",1
"1.6.2.1.2.1","SUS","Bahia",,"361","estabelecimentos",1
"1.6.2.1.2.1","SUS","Minas Gerais",,"990","estabelecimentos",1
"1.6.2.1.2.1","SUS","Espírito Santo",,"174","estabelecimentos",1
"1.6.2.1.2.1","SUS","Rio de Janeiro",,"343","estabelecimentos",1
"1.6.2.1.2.1","SUS","São Paulo",,"674","estabelecimentos",1
"1.6.2.1.2.1","SUS","Paraná",,"624","estabelecimentos",1
"1.6.2.1.2.1","SUS","Santa Catarina",,"610","estabelecimentos",1
"1.6.2.1.2.1","SUS","Rio Grande do Sul",,"762","estabelecimentos",1
"1.6.2.1.2.1","SUS","Mato Grosso do Sul",,"62","estabelecimentos",1
"1.6.2.1.2.1","SUS","Mato Grosso",,"80","estabelecimentos",1
"1.6.2.1.2.1","SUS","Goiás",,"338","estabelecimentos",1
"1.6.2.1.2.1","SUS","Distrito Federal",,"10","estabelecimentos",1
"1.7","Tipo de estabelecimento",,,,"",""
"1.7.1","Único","Rondônia",,"695","estabelecimentos",1
"1.7.1","Único","Acre",,"376","estabelecimentos",1
"1.7.1","Único","Amazonas",,"1002","estabelecimentos",1
"1.7.1","Único","Roraima",,"444","estabelecimentos",1
"1.7.1","Único","Pará",,"2713","estabelecimentos",1
"1.7.1","Único","Amapá",,"288","estabelecimentos",1
"1.7.1","Único","Tocantins",,"715","estabelecimentos",1
"1.7.1","Único","Maranhão",,"2606","estabelecimentos",1
"1.7.1","Único","Piauí",,"2055","estabelecimentos",1
"1.7.1","Único","Ceará",,"3988","estabelecimentos",1
"1.7.1","Único","Rio Grande do Norte",,"1915","estabelecimentos",1
"1.7.1","Único","Paraíba",,"2606","estabelecimentos",1
"1.7.1","Único","Pernambuco",,"4082","estabelecimentos",1
"1.7.1","Único","Alagoas",,"1466","estabelecimentos",1
"1.7.1","Único","Sergipe",,"1108","estabelecimentos",1
"1.7.1","Único","Bahia",,"8034","estabelecimentos",1
"1.7.1","Único","Minas Gerais",,"12230","estabelecimentos",1
"1.7.1","Único","Espírito Santo",,"2143","estabelecimentos",1
"1.7.1","Único","Rio de Janeiro",,"6299","estabelecimentos",1
"1.7.1","Único","São Paulo",,"13878","estabelecimentos",1
"1.7.1","Único","Paraná",,"5671","estabelecimentos",1
"1.7.1","Único","Santa Catarina",,"4423","estabelecimentos",1
"1.7.1","Único","Rio Grande do Sul",,"5526","estabelecimentos",1
"1.7.1","Único","Mato Grosso do Sul",,"1414","estabelecimentos",1
"1.7.1","Único","Mato Grosso",,"1966","estabelecimentos",1
"1.7.1","Único","Goiás",,"2915","estabelecimentos",1
"1.7.1","Único","Distrito Federal",,"1736","estabelecimentos",1
"1.7.1.1","Esfera administrativa",,,,"",""
"1.7.1.1.1","Público","Rondônia",,"346","estabelecimentos",1
"1.7.1.1.1","Público","Acre",,"288","estabelecimentos",1
"1.7.1.1.1","Público","Amazonas",,"783","estabelecimentos",1
"1.7.1.1.1","Público","Roraima",,"388","estabelecimentos",1
"1.7.1.1.1","Público","Pará",,"2054","estabelecimentos",1
"1.7.1.1.1","Público","Amapá",,"217","estabelecimentos",1
"1.7.1.1.1","Público","Tocantins",,"483","estabelecimentos",1
"1.7.1.1.1","Público","Maranhão",,"2090","estabelecimentos",1
"1.7.1.1.1","Público","Piauí",,"1493","estabelecimentos",1
"1.7.1.1.1","Público","Ceará",,"3094","estabelecimentos",1
"1.7.1.1.1","Público","Rio Grande do Norte",,"1294","estabelecimentos",1
"1.7.1.1.1","Público","Paraíba",,"1823","estabelecimentos",1
"1.7.1.1.1","Público","Pernambuco",,"2760","estabelecimentos",1
"1.7.1.1.1","Público","Alagoas",,"1202","estabelecimentos",1
"1.7.1.1.1","Público","Sergipe",,"788","estabelecimentos",1
"1.7.1.1.1","Público","Bahia",,"4765","estabelecimentos",1
"1.7.1.1.1","Público","Minas Gerais",,"7207","estabelecimentos",1
"1.7.1.1.1","Público","Espírito Santo",,"1114","estabelecimentos",1
"1.7.1.1.1","Público","Rio de Janeiro",,"2347","estabelecimentos",1
"1.7.1.1.1","Público","São Paulo",,"5816","estabelecimentos",1
"1.7.1.1.1","Público","Paraná",,"2969","estabelecimentos",1
"1.7.1.1.1","Público","Santa Catarina",,"1950","estabelecimentos",1
"1.7.1.1.1","Público","Rio Grande do Sul",,"2685","estabelecimentos",1
"1.7.1.1.1","Público","Mato Grosso do Sul",,"822","estabelecimentos",1
"1.7.1.1.1","Público","Mato Grosso",,"1354","estabelecimentos",1
"1.7.1.1.1","Público","Goiás",,"1577","estabelecimentos",1
"1.7.1.1.1","Público","Distrito Federal",,"148","estabelecimentos",1
"1.7.1.1.2","Privado","Rondônia",,"349","estabelecimentos",1
"1.7.1.1.2","Privado","Acre",,"88","estabelecimentos",1
"1.7.1.1.2","Privado","Amazonas",,"219","estabelecimentos",1
"1.7.1.1.2","Privado","Roraima",,"56","estabelecimentos",1
"1.7.1.1.2","Privado","Pará",,"659","estabelecimentos",1
"1.7.1.1.2","Privado","Amapá",,"71","estabelecimentos",1
"1.7.1.1.2","Privado","Tocantins",,"232","estabelecimentos",1
"1.7.1.1.2","Privado","Maranhão",,"516","estabelecimentos",1
"1.7.1.1.2","Privado","Piauí",,"562","estabelecimentos",1
"1.7.1.1.2","Privado","Ceará",,"894","estabelecimentos",1
"1.7.1.1.2","Privado","Rio Grande do Norte",,"621","estabelecimentos",1
"1.7.1.1.2","Privado","Paraíba",,"783","estabelecimentos",1
"1.7.1.1.2","Privado","Pernambuco",,"1322","estabelecimentos",1
"1.7.1.1.2","Privado","Alagoas",,"264","estabelecimentos",1
"1.7.1.1.2","Privado","Sergipe",,"320","estabelecimentos",1
"1.7.1.1.2","Privado","Bahia",,"3269","estabelecimentos",1
"1.7.1.1.2","Privado","Minas Gerais",,"5023","estabelecimentos",1
"1.7.1.1.2","Privado","Espírito Santo",,"1029","estabelecimentos",1
"1.7.1.1.2","Privado","Rio de Janeiro",,"3952","estabelecimentos",1
"1.7.1.1.2","Privado","São Paulo",,"8062","estabelecimentos",1
"1.7.1.1.2","Privado","Paraná",,"2702","estabelecimentos",1
"1.7.1.1.2","Privado","Santa Catarina",,"2473","estabelecimentos",1
"1.7.1.1.2","Privado","Rio Grande do Sul",,"2841","estabelecimentos",1
"1.7.1.1.2","Privado","Mato Grosso do Sul",,"592","estabelecimentos",1
"1.7.1.1.2","Privado","Mato Grosso",,"612","estabelecimentos",1
"1.7.1.1.2","Privado","Goiás",,"1338","estabelecimentos",1
"1.7.1.1.2","Privado","Distrito Federal",,"1588","estabelecimentos",1
"1.7.1.1.2.1","SUS","Rondônia",,"75","estabelecimentos",1
"1.7.1.1.2.1","SUS","Acre",,"6","estabelecimentos",1
"1.7.1.1.2.1","SUS","Amazonas",,"68","estabelecimentos",1
"1.7.1.1.2.1","SUS","Roraima",,"17","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pará",,"236","estabelecimentos",1
"1.7.1.1.2.1","SUS","Amapá",,"5","estabelecimentos",1
"1.7.1.1.2.1","SUS","Tocantins",,"90","estabelecimentos",1
"1.7.1.1.2.1","SUS","Maranhão",,"175","estabelecimentos",1
"1.7.1.1.2.1","SUS","Piauí",,"281","estabelecimentos",1
"1.7.1.1.2.1","SUS","Ceará",,"277","estabelecimentos",1
"1.7.1.1.2.1","SUS","Rio Grande do Norte",,"218","estabelecimentos",1
"1.7.1.1.2.1","SUS","Paraíba",,"172","estabelecimentos",1
"1.7.1.1.2.1","SUS","Pernambuco",,"317","estabelecimentos",1
"1.7.1.1.2.1","SUS","Alagoas",,"132","estabelecimentos",1
"1.7.1.1.2.1","SUS","Sergipe",,"158","estabelecimentos",1
"1.7.1.1.2.1","SUS","Bahia",,"858","estabelecimentos",1
"1.7.1.1.2.1","SUS","Minas Gerais",,"1552","estabelecimentos",1
"1.7.1.1.2.1","SUS","Espírito Santo",,"252","estabelecimentos",1
"1.7.1.1.2.1","SUS","Rio de Janeiro",,"618","estabelecimentos",1
"1.7.1.1.2.1","SUS","São Paulo",,"1268","estabelecimentos",1
"1.7.1.1.2.1","SUS","Paraná",,"1062","estabelecimentos",1
"1.7.1.1.2.1","SUS","Santa Catarina",,"872","estabelecimentos",1
"1.7.1.1.2.1","SUS","Rio Grande do Sul",,"1052","estabelecimentos",1
"1.7.1.1.2.1","SUS","Mato Grosso do Sul",,"130","estabelecimentos",1
"1.7.1.1.2.1","SUS","Mato Grosso",,"141","estabelecimentos",1
"1.7.1.1.2.1","SUS","Goiás",,"526","estabelecimentos",1
"1.7.1.1.2.1","SUS","Distrito Federal",,"35","estabelecimentos",1
"1.7.2","Terceirizado","Rondônia",,"37","estabelecimentos",1
"1.7.2","Terceirizado","Acre",,"7","estabelecimentos",1
"1.7.2","Terceirizado","Amazonas",,"12","estabelecimentos",1
"1.7.2","Terceirizado","Roraima",,"0","estabelecimentos",1
"1.7.2","Terceirizado","Pará",,"37","estabelecimentos",1
"1.7.2","Terceirizado","Amapá",,"0","estabelecimentos",1
"1.7.2","Terceirizado","Tocantins",,"8","estabelecimentos",1
"1.7.2","Terceirizado","Maranhão",,"27","estabelecimentos",1
"1.7.2","Terceirizado","Piauí",,"43","estabelecimentos",1
"1.7.2","Terceirizado","Ceará",,"82","estabelecimentos",1
"1.7.2","Terceirizado","Rio Grande do Norte",,"32","estabelecimentos",1
"1.7.2","Terceirizado","Paraíba",,"28","estabelecimentos",1
"1.7.2","Terceirizado","Pernambuco",,"127","estabelecimentos",1
"1.7.2","Terceirizado","Alagoas",,"25","estabelecimentos",1
"1.7.2","Terceirizado","Sergipe",,"15","estabelecimentos",1
"1.7.2","Terceirizado","Bahia",,"225","estabelecimentos",1
"1.7.2","Terceirizado","Minas Gerais",,"449","estabelecimentos",1
"1.7.2","Terceirizado","Espírito Santo",,"185","estabelecimentos",1
"1.7.2","Terceirizado","Rio de Janeiro",,"352","estabelecimentos",1
"1.7.2","Terceirizado","São Paulo",,"663","estabelecimentos",1
"1.7.2","Terceirizado","Paraná",,"189","estabelecimentos",1
"1.7.2","Terceirizado","Santa Catarina",,"91","estabelecimentos",1
"1.7.2","Terceirizado","Rio Grande do Sul",,"352","estabelecimentos",1
"1.7.2","Terceirizado","Mato Grosso do Sul",,"65","estabelecimentos",1
"1.7.2","Terceirizado","Mato Grosso",,"101","estabelecimentos",1
"1.7.2","Terceirizado","Goiás",,"161","estabelecimentos",1
"1.7.2","Terceirizado","Distrito Federal",,"66","estabelecimentos",1
"1.7.2.1","Esfera administrativa",,,,"",""
"1.7.2.1.1","Público","Rondônia",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Acre",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Amazonas",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Roraima",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Pará",,"1","estabelecimentos",1
"1.7.2.1.1","Público","Amapá",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Tocantins",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Maranhão",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Piauí",,"1","estabelecimentos",1
"1.7.2.1.1","Público","Ceará",,"1","estabelecimentos",1
"1.7.2.1.1","Público","Rio Grande do Norte",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Paraíba",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Pernambuco",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Alagoas",,"1","estabelecimentos",1
"1.7.2.1.1","Público","Sergipe",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Bahia",,"2","estabelecimentos",1
"1.7.2.1.1","Público","Minas Gerais",,"6","estabelecimentos",1
"1.7.2.1.1","Público","Espírito Santo",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Rio de Janeiro",,"0","estabelecimentos",1
"1.7.2.1.1","Público","São Paulo",,"13","estabelecimentos",1
"1.7.2.1.1","Público","Paraná",,"2","estabelecimentos",1
"1.7.2.1.1","Público","Santa Catarina",,"1","estabelecimentos",1
"1.7.2.1.1","Público","Rio Grande do Sul",,"2","estabelecimentos",1
"1.7.2.1.1","Público","Mato Grosso do Sul",,"2","estabelecimentos",1
"1.7.2.1.1","Público","Mato Grosso",,"2","estabelecimentos",1
"1.7.2.1.1","Público","Goiás",,"0","estabelecimentos",1
"1.7.2.1.1","Público","Distrito Federal",,"0","estabelecimentos",1
"1.7.2.1.2","Privado","Rondônia",,"37","estabelecimentos",1
"1.7.2.1.2","Privado","Acre",,"7","estabelecimentos",1
"1.7.2.1.2","Privado","Amazonas",,"12","estabelecimentos",1
"1.7.2.1.2","Privado","Roraima",,"0","estabelecimentos",1
"1.7.2.1.2","Privado","Pará",,"36","estabelecimentos",1
"1.7.2.1.2","Privado","Amapá",,"0","estabelecimentos",1
"1.7.2.1.2","Privado","Tocantins",,"8","estabelecimentos",1
"1.7.2.1.2","Privado","Maranhão",,"27","estabelecimentos",1
"1.7.2.1.2","Privado","Piauí",,"42","estabelecimentos",1
"1.7.2.1.2","Privado","Ceará",,"81","estabelecimentos",1
"1.7.2.1.2","Privado","Rio Grande do Norte",,"32","estabelecimentos",1
"1.7.2.1.2","Privado","Paraíba",,"28","estabelecimentos",1
"1.7.2.1.2","Privado","Pernambuco",,"127","estabelecimentos",1
"1.7.2.1.2","Privado","Alagoas",,"24","estabelecimentos",1
"1.7.2.1.2","Privado","Sergipe",,"15","estabelecimentos",1
"1.7.2.1.2","Privado","Bahia",,"223","estabelecimentos",1
"1.7.2.1.2","Privado","Minas Gerais",,"443","estabelecimentos",1
"1.7.2.1.2","Privado","Espírito Santo",,"185","estabelecimentos",1
"1.7.2.1.2","Privado","Rio de Janeiro",,"352","estabelecimentos",1
"1.7.2.1.2","Privado","São Paulo",,"650","estabelecimentos",1
"1.7.2.1.2","Privado","Paraná",,"187","estabelecimentos",1
"1.7.2.1.2","Privado","Santa Catarina",,"90","estabelecimentos",1
"1.7.2.1.2","Privado","Rio Grande do Sul",,"350","estabelecimentos",1
"1.7.2.1.2","Privado","Mato Grosso do Sul",,"63","estabelecimentos",1
"1.7.2.1.2","Privado","Mato Grosso",,"99","estabelecimentos",1
"1.7.2.1.2","Privado","Goiás",,"161","estabelecimentos",1
"1.7.2.1.2","Privado","Distrito Federal",,"66","estabelecimentos",1
"1.7.2.1.2.1","SUS","Rondônia",,"14","estabelecimentos",1
"1.7.2.1.2.1","SUS","Acre",,"4","estabelecimentos",1
"1.7.2.1.2.1","SUS","Amazonas",,"6","estabelecimentos",1
"1.7.2.1.2.1","SUS","Roraima",,"0","estabelecimentos",1
"1.7.2.1.2.1","SUS","Pará",,"13","estabelecimentos",1
"1.7.2.1.2.1","SUS","Amapá",,"0","estabelecimentos",1
"1.7.2.1.2.1","SUS","Tocantins",,"4","estabelecimentos",1
"1.7.2.1.2.1","SUS","Maranhão",,"7","estabelecimentos",1
"1.7.2.1.2.1","SUS","Piauí",,"14","estabelecimentos",1
"1.7.2.1.2.1","SUS","Ceará",,"45","estabelecimentos",1
"1.7.2.1.2.1","SUS","Rio Grande do Norte",,"9","estabelecimentos",1
"1.7.2.1.2.1","SUS","Paraíba",,"11","estabelecimentos",1
"1.7.2.1.2.1","SUS","Pernambuco",,"34","estabelecimentos",1
"1.7.2.1.2.1","SUS","Alagoas",,"17","estabelecimentos",1
"1.7.2.1.2.1","SUS","Sergipe",,"8","estabelecimentos",1
"1.7.2.1.2.1","SUS","Bahia",,"62","estabelecimentos",1
"1.7.2.1.2.1","SUS","Minas Gerais",,"232","estabelecimentos",1
"1.7.2.1.2.1","SUS","Espírito Santo",,"81","estabelecimentos",1
"1.7.2.1.2.1","SUS","Rio de Janeiro",,"109","estabelecimentos",1
"1.7.2.1.2.1","SUS","São Paulo",,"322","estabelecimentos",1
"1.7.2.1.2.1","SUS","Paraná",,"102","estabelecimentos",1
"1.7.2.1.2.1","SUS","Santa Catarina",,"55","estabelecimentos",1
"1.7.2.1.2.1","SUS","Rio Grande do Sul",,"244","estabelecimentos",1
"1.7.2.1.2.1","SUS","Mato Grosso do Sul",,"20","estabelecimentos",1
"1.7.2.1.2.1","SUS","Mato Grosso",,"47","estabelecimentos",1
"1.7.2.1.2.1","SUS","Goiás",,"43","estabelecimentos",1
"1.7.2.1.2.1","SUS","Distrito Federal",,"6","estabelecimentos",1
"1.7.3","Com terceirização","Rondônia",,"25","estabelecimentos",1
"1.7.3","Com terceirização","Acre",,"4","estabelecimentos",1
"1.7.3","Com terceirização","Amazonas",,"8","estabelecimentos",1
"1.7.3","Com terceirização","Roraima",,"0","estabelecimentos",1
"1.7.3","Com terceirização","Pará",,"29","estabelecimentos",1
"1.7.3","Com terceirização","Amapá",,"0","estabelecimentos",1
"1.7.3","Com terceirização","Tocantins",,"6","estabelecimentos",1
"1.7.3","Com terceirização","Maranhão",,"15","estabelecimentos",1
"1.7.3","Com terceirização","Piauí",,"38","estabelecimentos",1
"1.7.3","Com terceirização","Ceará",,"50","estabelecimentos",1
"1.7.3","Com terceirização","Rio Grande do Norte",,"17","estabelecimentos",1
"1.7.3","Com terceirização","Paraíba",,"16","estabelecimentos",1
"1.7.3","Com terceirização","Pernambuco",,"67","estabelecimentos",1
"1.7.3","Com terceirização","Alagoas",,"10","estabelecimentos",1
"1.7.3","Com terceirização","Sergipe",,"7","estabelecimentos",1
"1.7.3","Com terceirização","Bahia",,"154","estabelecimentos",1
"1.7.3","Com terceirização","Minas Gerais",,"230","estabelecimentos",1
"1.7.3","Com terceirização","Espírito Santo",,"76","estabelecimentos",1
"1.7.3","Com terceirização","Rio de Janeiro",,"158","estabelecimentos",1
"1.7.3","Com terceirização","São Paulo",,"337","estabelecimentos",1
"1.7.3","Com terceirização","Paraná",,"108","estabelecimentos",1
"1.7.3","Com terceirização","Santa Catarina",,"47","estabelecimentos",1
"1.7.3","Com terceirização","Rio Grande do Sul",,"179","estabelecimentos",1
"1.7.3","Com terceirização","Mato Grosso do Sul",,"44","estabelecimentos",1
"1.7.3","Com terceirização","Mato Grosso",,"35","estabelecimentos",1
"1.7.3","Com terceirização","Goiás",,"96","estabelecimentos",1
"1.7.3","Com terceirização","Distrito Federal",,"20","estabelecimentos",1
"1.7.3.1","Esfera administrativa",,,,"",""
"1.7.3.1.1","Público","Rondônia",,"8","estabelecimentos",1
"1.7.3.1.1","Público","Acre",,"0","estabelecimentos",1
"1.7.3.1.1","Público","Amazonas",,"3","estabelecimentos",1
"1.7.3.1.1","Público","Roraima",,"0","estabelecimentos",1
"1.7.3.1.1","Público","Pará",,"3","estabelecimentos",1
"1.7.3.1.1","Público","Amapá",,"0","estabelecimentos",1
"1.7.3.1.1","Público","Tocantins",,"3","estabelecimentos",1
"1.7.3.1.1","Público","Maranhão",,"4","estabelecimentos",1
"1.7.3.1.1","Público","Piauí",,"5","estabelecimentos",1
"1.7.3.1.1","Público","Ceará",,"6","estabelecimentos",1
"1.7.3.1.1","Público","Rio Grande do Norte",,"0","estabelecimentos",1
"1.7.3.1.1","Público","Paraíba",,"2","estabelecimentos",1
"1.7.3.1.1","Público","Pernambuco",,"4","estabelecimentos",1
"1.7.3.1.1","Público","Alagoas",,"1","estabelecimentos",1
"1.7.3.1.1","Público","Sergipe",,"2","estabelecimentos",1
"1.7.3.1.1","Público","Bahia",,"15","estabelecimentos",1
"1.7.3.1.1","Público","Minas Gerais",,"15","estabelecimentos",1
"1.7.3.1.1","Público","Espírito Santo",,"19","estabelecimentos",1
"1.7.3.1.1","Público","Rio de Janeiro",,"9","estabelecimentos",1
"1.7.3.1.1","Público","São Paulo",,"34","estabelecimentos",1
"1.7.3.1.1","Público","Paraná",,"4","estabelecimentos",1
"1.7.3.1.1","Público","Santa Catarina",,"7","estabelecimentos",1
"1.7.3.1.1","Público","Rio Grande do Sul",,"16","estabelecimentos",1
"1.7.3.1.1","Público","Mato Grosso do Sul",,"2","estabelecimentos",1
"1.7.3.1.1","Público","Mato Grosso",,"2","estabelecimentos",1
"1.7.3.1.1","Público","Goiás",,"0","estabelecimentos",1
"1.7.3.1.1","Público","Distrito Federal",,"0","estabelecimentos",1
"1.7.3.1.2","Privado","Rondônia",,"17","estabelecimentos",1
"1.7.3.1.2","Privado","Acre",,"4","estabelecimentos",1
"1.7.3.1.2","Privado","Amazonas",,"5","estabelecimentos",1
"1.7.3.1.2","Privado","Roraima",,"0","estabelecimentos",1
"1.7.3.1.2","Privado","Pará",,"26","estabelecimentos",1
"1.7.3.1.2","Privado","Amapá",,"0","estabelecimentos",1
"1.7.3.1.2","Privado","Tocantins",,"3","estabelecimentos",1
"1.7.3.1.2","Privado","Maranhão",,"11","estabelecimentos",1
"1.7.3.1.2","Privado","Piauí",,"33","estabelecimentos",1
"1.7.3.1.2","Privado","Ceará",,"44","estabelecimentos",1
"1.7.3.1.2","Privado","Rio Grande do Norte",,"17","estabelecimentos",1
"1.7.3.1.2","Privado","Paraíba",,"14","estabelecimentos",1
"1.7.3.1.2","Privado","Pernambuco",,"63","estabelecimentos",1
"1.7.3.1.2","Privado","Alagoas",,"9","estabelecimentos",1
"1.7.3.1.2","Privado","Sergipe",,"5","estabelecimentos",1
"1.7.3.1.2","Privado","Bahia",,"139","estabelecimentos",1
"1.7.3.1.2","Privado","Minas Gerais",,"215","estabelecimentos",1
"1.7.3.1.2","Privado","Espírito Santo",,"57","estabelecimentos",1
"1.7.3.1.2","Privado","Rio de Janeiro",,"149","estabelecimentos",1
"1.7.3.1.2","Privado","São Paulo",,"303","estabelecimentos",1
"1.7.3.1.2","Privado","Paraná",,"104","estabelecimentos",1
"1.7.3.1.2","Privado","Santa Catarina",,"40","estabelecimentos",1
"1.7.3.1.2","Privado","Rio Grande do Sul",,"163","estabelecimentos",1
"1.7.3.1.2","Privado","Mato Grosso do Sul",,"42","estabelecimentos",1
"1.7.3.1.2","Privado","Mato Grosso",,"33","estabelecimentos",1
"1.7.3.1.2","Privado","Goiás",,"96","estabelecimentos",1
"1.7.3.1.2","Privado","Distrito Federal",,"20","estabelecimentos",1
"1.7.3.1.2.1","SUS","Rondônia",,"4","estabelecimentos",1
"1.7.3.1.2.1","SUS","Acre",,"2","estabelecimentos",1
"1.7.3.1.2.1","SUS","Amazonas",,"2","estabelecimentos",1
"1.7.3.1.2.1","SUS","Roraima",,"0","estabelecimentos",1
"1.7.3.1.2.1","SUS","Pará",,"11","estabelecimentos",1
"1.7.3.1.2.1","SUS","Amapá",,"0","estabelecimentos",1
"1.7.3.1.2.1","SUS","Tocantins",,"0","estabelecimentos",1
"1.7.3.1.2.1","SUS","Maranhão",,"2","estabelecimentos",1
"1.7.3.1.2.1","SUS","Piauí",,"12","estabelecimentos",1
"1.7.3.1.2.1","SUS","Ceará",,"23","estabelecimentos",1
"1.7.3.1.2.1","SUS","Rio Grande do Norte",,"8","estabelecimentos",1
"1.7.3.1.2.1","SUS","Paraíba",,"10","estabelecimentos",1
"1.7.3.1.2.1","SUS","Pernambuco",,"15","estabelecimentos",1
"1.7.3.1.2.1","SUS","Alagoas",,"6","estabelecimentos",1
"1.7.3.1.2.1","SUS","Sergipe",,"4","estabelecimentos",1
"1.7.3.1.2.1","SUS","Bahia",,"46","estabelecimentos",1
"1.7.3.1.2.1","SUS","Minas Gerais",,"125","estabelecimentos",1
"1.7.3.1.2.1","SUS","Espírito Santo",,"24","estabelecimentos",1
"1.7.3.1.2.1","SUS","Rio de Janeiro",,"44","estabelecimentos",1
"1.7.3.1.2.1","SUS","São Paulo",,"149","estabelecimentos",1
"1.7.3.1.2.1","SUS","Paraná",,"60","estabelecimentos",1
"1.7.3.1.2.1","SUS","Santa Catarina",,"31","estabelecimentos",1
"1.7.3.1.2.1","SUS","Rio Grande do Sul",,"134","estabelecimentos",1
"1.7.3.1.2.1","SUS","Mato Grosso do Sul",,"11","estabelecimentos",1
"1.7.3.1.2.1","SUS","Mato Grosso",,"19","estabelecimentos",1
"1.7.3.1.2.1","SUS","Goiás",,"42","estabelecimentos",1
"1.7.3.1.2.1","SUS","Distrito Federal",,"3","estabelecimentos",1
"2","Equipamentos",,,,"",""
"2.1","Eletrocardiógrafo","Rondônia",,"123","equipamentos",1
"2.1","Eletrocardiógrafo","Acre",,"36","equipamentos",1
"2.1","Eletrocardiógrafo","Amazonas",,"188","equipamentos",1
"2.1","Eletrocardiógrafo","Roraima",,"30","equipamentos",1
"2.1","Eletrocardiógrafo","Pará",,"431","equipamentos",1
"2.1","Eletrocardiógrafo","Amapá",,"26","equipamentos",1
"2.1","Eletrocardiógrafo","Tocantins",,"92","equipamentos",1
"2.1","Eletrocardiógrafo","Maranhão",,"280","equipamentos",1
"2.1","Eletrocardiógrafo","Piauí",,"295","equipamentos",1
"2.1","Eletrocardiógrafo","Ceará",,"688","equipamentos",1
